dt,team,player_name,gsis_id,espn_id,pos_grp,pos_abb,pos_slot,pos_rank
2026-08-07T08:11:40Z,BAL,John Simpson,00-0036369,4035479,3WR 1TE,LG,4,1
2026-08-07T08:11:40Z,BAL,Ethan Pocic,00-0033901,3042738,3WR 1TE,C,5,1
2026-08-07T08:11:40Z,BAL,Olaivavega Ioane,00-0040866,4832793,3WR 1TE,RG,6,1
2026-08-07T08:11:40Z,BAL,Roger Rosengarten,00-0039233,4430876,3WR 1TE,RT,7,1
2026-08-07T08:11:40Z,BAL,Lamar Jackson,00-0034796,3916387,3WR 1TE,QB,9,1
2026-08-07T08:11:40Z,BAL,Mark Andrews,00-0034753,3116365,3WR 1TE,TE,10,1
2026-08-07T08:11:40Z,BAL,Derrick Henry,00-0032764,3043078,3WR 1TE,RB,11,1
2026-08-07T08:11:40Z,BAL,Lucas Scott,00-0040637,4879972,3WR 1TE,FB,12,1
2026-08-07T08:11:40Z,BAL,Rashod Bateman,00-0036550,4360939,3WR 1TE,WR,2,2
2026-08-07T08:11:40Z,BAL,Gerad Lichtenhan,00-0040098,4686768,3WR 1TE,LT,3,2
2026-08-07T08:11:40Z,BAL,Andrew Vorhees,00-0038383,4243220,3WR 1TE,LG,4,2
2026-08-07T08:11:40Z,BAL,Danny Pinter,00-0036215,3915470,3WR 1TE,C,5,2
2026-08-07T08:11:40Z,BAL,Emery Jones Jr.,00-0040068,4685736,3WR 1TE,RG,6,2
2026-08-07T08:11:40Z,BAL,Carson Vinson,00-0040070,4769895,3WR 1TE,RT,7,2
2026-08-07T08:11:40Z,BAL,Tyler Huntley,00-0035993,4035671,3WR 1TE,QB,9,2
2026-08-07T08:11:40Z,BAL,Durham Smythe,00-0034798,3052897,3WR 1TE,TE,10,2
2026-08-07T08:11:40Z,BAL,Justice Hill,00-0034975,4038441,3WR 1TE,RB,11,2
2026-08-07T08:11:40Z,BAL,Devontez Walker,00-0039792,4696882,3WR 1TE,WR,8,3
2026-08-07T08:11:40Z,BAL,Kendall Lamm,00-0031921,2509370,3WR 1TE,LT,3,3
2026-08-07T08:11:40Z,BAL,Jovaughn Gwyn,00-0038629,4362845,3WR 1TE,C,5,3
2026-08-07T08:11:40Z,BAL,Evan Beerntsen,00-0040909,4572675,3WR 1TE,RG,6,3
2026-08-07T08:11:40Z,BAL,Joe Fagnano,00-0040981,4429582,3WR 1TE,QB,9,3
2026-08-07T08:11:40Z,BAL,Matthew Hibner,00-0040879,4432260,3WR 1TE,TE,10,3
2026-08-07T08:11:40Z,BAL,Rasheen Ali,00-0039796,4690013,3WR 1TE,RB,11,3
2026-08-07T08:11:40Z,BAL,Ja'Kobi Lane,00-0040870,4870847,3WR 1TE,WR,1,4
2026-08-07T08:11:40Z,BAL,Diego Pounds,00-0040987,4602984,3WR 1TE,LT,3,4
2026-08-07T08:11:40Z,BAL,Corey Bullock,00-0039242,4576075,3WR 1TE,C,5,4
2026-08-07T08:11:40Z,BAL,Skylar Thompson,00-0037327,4036419,3WR 1TE,QB,9,4
2026-08-07T08:11:40Z,BAL,Josh Cuevas,00-0040887,4876132,3WR 1TE,TE,10,4
2026-08-07T08:11:40Z,BAL,Adam Randall,00-0040888,4685526,3WR 1TE,RB,11,4
2026-08-07T08:11:40Z,BAL,Elijah Sarratt,00-0040876,5088338,3WR 1TE,WR,2,5
2026-08-07T08:11:40Z,BAL,Nick Dawkins,00-0040979,4431060,3WR 1TE,C,5,5
2026-08-07T08:11:40Z,BAL,Ty Pezza,00-0040986,5084402,3WR 1TE,TE,10,5
2026-08-07T08:11:40Z,BAL,Dontae McMillan,00-0040984,4427971,3WR 1TE,RB,11,5
2026-08-07T08:11:40Z,BAL,Chris Moore,00-0032398,2576581,3WR 1TE,WR,8,6
2026-08-07T08:11:40Z,BAL,Elijah Tau-Tolliver,00-0040991,4876311,3WR 1TE,RB,11,6
2026-08-07T08:11:40Z,BAL,LaJohntay Wester,00-0040075,4690143,3WR 1TE,WR,1,7
2026-08-07T08:11:40Z,BAL,Dayton Wade,00-0039259,4428763,3WR 1TE,WR,2,8
2026-08-07T08:11:40Z,BAL,Cornelius Johnson,00-0039437,4426479,3WR 1TE,WR,8,9
2026-08-07T08:11:40Z,BAL,Xavier Guillory,00-0040099,4695910,3WR 1TE,WR,1,10
2026-08-07T08:11:40Z,BAL,Cortez Braham Jr.,00-0040977,5081997,3WR 1TE,WR,2,11
2026-08-07T08:11:40Z,BAL,Octavian Smith Jr.,00-0040989,4869520,3WR 1TE,WR,8,12
2026-08-07T08:11:40Z,BUF,T.J. Sanders,00-0040724,4684527,Base 3-4 D,LDE,1,1
2026-08-07T08:11:40Z,BUF,Deone Walker,00-0040710,4831989,Base 3-4 D,NT,2,1
2026-08-07T08:11:40Z,BUF,Ed Oliver,00-0035230,4039303,Base 3-4 D,RDE,3,1
2026-08-07T08:11:40Z,BUF,Greg Rousseau,00-0036914,4362506,Base 3-4 D,WLB,4,1
2026-08-07T08:11:40Z,BUF,Dorian Williams,00-0038557,4568624,Base 3-4 D,LILB,5,1
2026-08-07T08:11:40Z,BUF,Terrel Bernard,00-0037254,4259166,Base 3-4 D,RILB,6,1
2026-08-07T08:11:40Z,BUF,Bradley Chubb,00-0034832,3116733,Base 3-4 D,SLB,7,1
2026-08-07T08:11:40Z,BUF,Christian Benford,00-0037288,4379778,Base 3-4 D,LCB,8,1
2026-08-07T08:11:40Z,BUF,Cole Bishop,00-0039872,4676004,Base 3-4 D,SS,9,1
2026-08-07T08:11:40Z,BUF,Geno Stone,00-0036199,4240575,Base 3-4 D,FS,10,1
2026-08-07T08:11:40Z,BUF,Maxwell Hairston,00-0040709,4688931,Base 3-4 D,RCB,11,1
2026-08-07T08:11:40Z,BUF,C.J. Gardner-Johnson,00-0035253,4034953,Base 3-4 D,NB,12,1
2026-08-07T08:11:40Z,BUF,Phidarian Mathis,00-0038099,4241468,Base 3-4 D,LDE,1,2
2026-08-07T08:11:40Z,BUF,DeWayne Carter,00-0039873,4426883,Base 3-4 D,NT,2,2
2026-08-07T08:11:40Z,BUF,Zane Durant,00-0041091,4685347,Base 3-4 D,RDE,3,2
2026-08-07T08:11:40Z,BUF,Michael Hoecht,00-0035933,4033234,Base 3-4 D,WLB,4,2
2026-08-07T08:11:40Z,BUF,Kaleb Elarms-Orr,00-0041444,4594321,Base 3-4 D,LILB,5,2
2026-08-07T08:11:40Z,BUF,Otis Reese,00-0038853,4379411,Base 3-4 D,RILB,6,2
2026-08-07T08:11:40Z,BUF,TJ Parker,00-0041036,4870886,Base 3-4 D,SLB,7,2
2026-08-07T08:11:40Z,BUF,Toriano Pride Jr.,00-0041115,4698598,Base 3-4 D,LCB,8,2
2026-08-07T08:11:40Z,BUF,Jalon Kilgore,00-0041086,5076951,Base 3-4 D,SS,9,2
2026-08-07T08:11:40Z,BUF,Damar Hamlin,00-0036888,4036060,Base 3-4 D,FS,10,2
2026-08-07T08:11:40Z,BUF,Davison Igbinosun,00-0041391,4832035,Base 3-4 D,RCB,11,2
2026-08-07T08:11:40Z,BUF,Jalon Kilgore,00-0041086,5076951,Base 3-4 D,NB,12,2
2026-08-07T08:11:40Z,BUF,Zion Logue,00-0039400,4427826,Base 3-4 D,LDE,1,3
2026-08-07T08:11:40Z,BUF,Tommy Akingbesote,00-0040022,4683450,Base 3-4 D,RDE,3,3
2026-08-07T08:11:40Z,BUF,Javon Solomon,00-0039879,4428548,Base 3-4 D,WLB,4,3
2026-08-07T08:11:40Z,BUF,Joe Andreessen,00-0039763,4366349,Base 3-4 D,LILB,5,3
2026-08-07T08:11:40Z,BUF,Keonta Jenkins,00-0040362,4577066,Base 3-4 D,RILB,6,3
2026-08-07T08:11:40Z,BUF,Mike Danna,00-0036378,3915487,Base 3-4 D,SLB,7,3
2026-08-07T08:11:40Z,BUF,Te'Cory Couch,00-0039469,4427348,Base 3-4 D,LCB,8,3
2026-08-07T08:11:40Z,BUF,Sam Franklin Jr.,00-0036037,4044133,Base 3-4 D,SS,9,3
2026-08-07T08:11:40Z,BUF,Jordan Hancock,00-0040192,4596480,Base 3-4 D,FS,10,3
2026-08-07T08:11:40Z,BUF,D.J. Miller,00-0039322,4569032,Base 3-4 D,RCB,11,3
2026-08-07T08:11:40Z,BUF,Dee Alford,00-0037034,4401823,Base 3-4 D,NB,12,3
2026-08-07T08:11:40Z,BUF,Kody Huisman,00-0041271,4879270,Base 3-4 D,LDE,1,4
2026-08-07T08:11:40Z,BUF,Landon Jackson,00-0040132,4432715,Base 3-4 D,WLB,4,4
2026-08-07T08:11:40Z,BUF,Jimmy Ciarlo,00-0039277,4689804,Base 3-4 D,LILB,5,4
2026-08-07T08:11:40Z,BUF,Demetrius Flannigan-Fowles,00-0035020,3931424,Base 3-4 D,RILB,6,4
2026-08-07T08:11:40Z,BUF,Andre Jones Jr.,00-0038635,4249214,Base 3-4 D,SLB,7,4
2026-08-07T08:11:40Z,BUF,Jordan Dunbar,00-0041269,4576144,Base 3-4 D,LCB,8,4
2026-08-07T08:11:40Z,BUF,Dorian Strong,00-0040197,4568703,Base 3-4 D,RCB,11,4
2026-08-07T08:11:40Z,BUF,Cade Denhoff,00-0041268,4567943,Base 3-4 D,WLB,4,5
2026-08-07T08:11:40Z,BUF,Theron Gaines,00-0041223,5084058,Base 3-4 D,LILB,5,5
2026-08-07T08:11:40Z,BUF,Kani Walker,00-0041275,4682749,Base 3-4 D,LCB,8,5
2026-08-07T08:11:40Z,BUF,Tyler Bass,00-0036162,3917232,Special Teams,PK,1,1
2026-08-07T08:11:40Z,BUF,Mitch Wishnowsky,00-0034941,4035685,Special Teams,P,2,1
2026-08-07T08:11:40Z,BUF,Mitch Wishnowsky,00-0034941,4035685,Special Teams,H,3,1
2026-08-07T08:11:40Z,BUF,Khalil Shakir,00-0037261,4373678,Special Teams,PR,4,1
2026-08-07T08:11:40Z,BUF,Ray Davis,00-0039875,4429501,Special Teams,KR,5,1
2026-08-07T08:11:40Z,BUF,Reid Ferguson,00-0032497,2976549,Special Teams,LS,6,1
2026-08-07T08:11:40Z,BUF,Tommy Doman Jr.,00-0041126,4682758,Special Teams,P,2,2
2026-08-07T08:11:40Z,BUF,Tommy Doman Jr.,00-0041126,4682758,Special Teams,H,3,2
2026-08-07T08:11:40Z,BUF,Keon Coleman,00-0039901,4635008,Special Teams,PR,4,2
2026-08-07T08:11:40Z,BUF,Ty Johnson,00-0035537,3915411,Special Teams,KR,5,2
2026-08-07T08:11:40Z,BUF,Mecole Hardman Jr.,00-0035140,4035004,Special Teams,PR,4,3
2026-08-07T08:11:40Z,BUF,Mecole Hardman Jr.,00-0035140,4035004,Special Teams,KR,5,3
2026-08-07T08:11:40Z,BUF,Dante Pettis,00-0034860,3127306,Special Teams,KR,5,4
2026-08-07T08:11:40Z,BUF,DJ Moore,00-0034827,3915416,3WR 1TE,WR,1,1
2026-08-07T08:11:40Z,BUF,Dion Dawkins,00-0033904,3051324,3WR 1TE,LT,3,1
2026-08-07T08:11:40Z,BUF,Alec Anderson,00-0037428,4367203,3WR 1TE,LG,4,1
2026-08-07T08:11:40Z,BUF,Connor McGovern,00-0035679,4033748,3WR 1TE,C,5,1
2026-08-07T08:11:40Z,BUF,O'Cyrus Torrence,00-0038548,4428696,3WR 1TE,RG,6,1
2026-08-07T08:11:40Z,BUF,Spencer Brown,00-0036976,4030899,3WR 1TE,RT,7,1
2026-08-07T08:11:40Z,BUF,Josh Allen,00-0034857,3918298,3WR 1TE,QB,9,1
2026-08-07T08:11:40Z,BUF,Dalton Kincaid,00-0038933,4385690,3WR 1TE,TE,10,1
2026-08-07T08:11:40Z,BUF,James Cook III,00-0037248,4379399,3WR 1TE,RB,11,1
2026-08-07T08:11:40Z,BUF,Ben VanSumeren,00-0038489,4372070,3WR 1TE,FB,12,1
2026-08-07T08:11:40Z,BUF,Khalil Shakir,00-0037261,4373678,3WR 1TE,WR,2,2
2026-08-07T08:11:40Z,BUF,Tylan Grable,00-0039882,4368828,3WR 1TE,LT,3,2
2026-08-07T08:11:40Z,BUF,Nick Broeker,00-0038633,4426498,3WR 1TE,LG,4,2
2026-08-07T08:11:40Z,BUF,Lloyd Cushenberry III,00-0036391,4035448,3WR 1TE,C,5,2
2026-08-07T08:11:40Z,BUF,Austin Corbett,00-0034261,3056608,3WR 1TE,RG,6,2
2026-08-07T08:11:40Z,BUF,Chase Lundt,00-0040217,4427843,3WR 1TE,RT,7,2
2026-08-07T08:11:40Z,BUF,Kyle Allen,00-0034577,3115293,3WR 1TE,QB,9,2
2026-08-07T08:11:40Z,BUF,Dawson Knox,00-0035689,3930086,3WR 1TE,TE,10,2
2026-08-07T08:11:40Z,BUF,Ray Davis,00-0039875,4429501,3WR 1TE,RB,11,2
2026-08-07T08:11:40Z,BUF,Jackson Acker,00-0041221,4431152,3WR 1TE,FB,12,2
2026-08-07T08:11:40Z,BUF,Joshua Palmer,00-0036988,4242433,3WR 1TE,WR,8,3
2026-08-07T08:11:40Z,BUF,Jude Bowry,00-0041548,4869533,3WR 1TE,LT,3,3
2026-08-07T08:11:40Z,BUF,Da'Metrius Weatherspoon,00-0041224,4878824,3WR 1TE,LG,4,3
2026-08-07T08:11:40Z,BUF,Sedrick Van Pran-Granger,00-0039876,4430815,3WR 1TE,C,5,3
2026-08-07T08:11:40Z,BUF,Ar'maj Reed-Adams,00-0041128,4606712,3WR 1TE,RG,6,3
2026-08-07T08:11:40Z,BUF,Travis Clayton,00-0039930,5209587,3WR 1TE,RT,7,3
2026-08-07T08:11:40Z,BUF,Shane Buechele,00-0036679,4039034,3WR 1TE,QB,9,3
2026-08-07T08:11:40Z,BUF,Jackson Hawes,00-0040194,4573699,3WR 1TE,TE,10,3
2026-08-07T08:11:40Z,BUF,Ty Johnson,00-0035537,3915411,3WR 1TE,RB,11,3
2026-08-07T08:11:40Z,BUF,Keon Coleman,00-0039901,4635008,3WR 1TE,WR,1,4
2026-08-07T08:11:40Z,BUF,Bruno Fina,00-0041270,4570706,3WR 1TE,LT,3,4
2026-08-07T08:11:40Z,BUF,Shane Zylstra,00-0036534,4608362,3WR 1TE,TE,10,4
2026-08-07T08:11:40Z,BUF,Frank Gore,00-0023500,8479,3WR 1TE,RB,11,4
2026-08-07T08:11:40Z,BUF,Skyler Bell,00-0041443,4683153,3WR 1TE,WR,2,5
2026-08-07T08:11:40Z,BUF,Keleki Latu,00-0040363,4688552,3WR 1TE,TE,10,5
2026-08-07T08:11:40Z,BUF,Ian Wheeler,00-0039466,4579554,3WR 1TE,RB,11,5
2026-08-07T08:11:40Z,BUF,Mecole Hardman Jr.,00-0035140,4035004,3WR 1TE,WR,8,6
2026-08-07T08:11:40Z,BUF,Tyrell Shavers,00-0038679,4241476,3WR 1TE,WR,1,7
2026-08-07T08:11:40Z,BUF,Trent Sherfield,00-0034487,3122168,3WR 1TE,WR,2,8
2026-08-07T08:11:40Z,BUF,Dante Pettis,00-0034860,3127306,3WR 1TE,WR,8,9
2026-08-07T08:11:40Z,BUF,Stephen Gosnell,00-0040361,4432215,3WR 1TE,WR,1,10
2026-08-07T08:11:40Z,BUF,Mac Dalena,00-0040086,4431053,3WR 1TE,WR,2,11
2026-08-07T08:11:40Z,BUF,Max Tomczak,00-0041274,4878956,3WR 1TE,WR,8,12
2026-08-07T08:11:40Z,BUF,Ja'Mori Maclin,00-0041272,4430270,3WR 1TE,WR,1,13
2026-08-07T08:11:40Z,BUF,Quentin Skinner,00-0040406,4613050,3WR 1TE,WR,2,14
2026-08-07T08:11:40Z,CAR,Derrick Brown,00-0036220,4035495,Base 3-4 D,LDE,1,1
2026-08-07T08:11:40Z,CAR,Bobby Brown III,00-0036903,4372518,Base 3-4 D,NT,2,1
2026-08-07T08:11:40Z,CAR,Tershawn Wharton,00-0035890,4058925,Base 3-4 D,RDE,3,1
2026-08-07T08:11:40Z,CAR,Patrick Jones II,00-0037007,4036063,Base 3-4 D,WLB,4,1
2026-08-07T08:11:40Z,CAR,Devin Lloyd,00-0037244,4243256,Base 3-4 D,LILB,5,1
2026-08-07T08:11:40Z,CAR,Trevin Wallace,00-0039347,4683815,Base 3-4 D,RILB,6,1
2026-08-07T08:11:40Z,CAR,Jaelan Phillips,00-0036934,4242975,Base 3-4 D,SLB,7,1
2026-08-07T08:11:40Z,CAR,Mike Jackson,00-0035277,3917853,Base 3-4 D,LCB,8,1
2026-08-07T08:11:40Z,CAR,Tre'von Moehrig,00-0036962,4362487,Base 3-4 D,SS,9,1
2026-08-07T08:11:40Z,CAR,Nick Scott,00-0035669,3116179,Base 3-4 D,FS,10,1
2026-08-07T08:11:40Z,CAR,Jaycee Horn,00-0036944,4362847,Base 3-4 D,RCB,11,1
2026-08-07T08:11:40Z,CAR,Chau Smith-Wade,00-0039380,4697636,Base 3-4 D,NB,12,1
2026-08-07T08:11:40Z,CAR,Elijah Garcia,00-0037051,4039170,Base 3-4 D,LDE,1,2
2026-08-07T08:11:40Z,CAR,Lee Hunter,00-0041478,4431551,Base 3-4 D,NT,2,2
2026-08-07T08:11:40Z,CAR,Jared Harrison-Hunte,00-0040283,4427401,Base 3-4 D,RDE,3,2
2026-08-07T08:11:40Z,CAR,Trevis Gipson,00-0036305,3917016,Base 3-4 D,WLB,4,2
2026-08-07T08:11:40Z,CAR,Claudin Cherelus,00-0038493,4256224,Base 3-4 D,LILB,5,2
2026-08-07T08:11:40Z,CAR,Bam Martin-Scott,00-0040289,4880613,Base 3-4 D,RILB,6,2
2026-08-07T08:11:40Z,CAR,Princely Umanmielen,00-0040136,4429166,Base 3-4 D,SLB,7,2
2026-08-07T08:11:40Z,CAR,Akayleb Evans,00-0038101,4244607,Base 3-4 D,LCB,8,2
2026-08-07T08:11:40Z,CAR,Zakee Wheatley,00-0041076,4566384,Base 3-4 D,SS,9,2
2026-08-07T08:11:40Z,CAR,Lathan Ransom,00-0040159,4429110,Base 3-4 D,FS,10,2
2026-08-07T08:11:40Z,CAR,Robert Rochell,00-0036904,4032200,Base 3-4 D,RCB,11,2
2026-08-07T08:11:40Z,CAR,Corey Thornton,00-0040296,4431426,Base 3-4 D,NB,12,2
2026-08-07T08:11:40Z,CAR,Aaron Hall,00-0041148,4602967,Base 3-4 D,LDE,1,3
2026-08-07T08:11:40Z,CAR,Cam Jackson,00-0040174,4687513,Base 3-4 D,NT,2,3
2026-08-07T08:11:40Z,CAR,Kyon Barrs,00-0039946,4569135,Base 3-4 D,RDE,3,3
2026-08-07T08:11:40Z,CAR,Nick Hampton,00-0039076,4360773,Base 3-4 D,WLB,4,3
2026-08-07T08:11:40Z,CAR,Jackson Kuwatch,00-0041119,4875592,Base 3-4 D,LILB,5,3
2026-08-07T08:11:40Z,CAR,Isaiah Simmons,00-0036356,4035462,Base 3-4 D,RILB,6,3
2026-08-07T08:11:40Z,CAR,Thomas Incoom,00-0038791,4714157,Base 3-4 D,SLB,7,3
2026-08-07T08:11:40Z,CAR,Will Lee III,00-0041063,5151083,Base 3-4 D,LCB,8,3
2026-08-07T08:11:40Z,CAR,Demani Richardson,00-0039601,4426926,Base 3-4 D,FS,10,3
2026-08-07T08:11:40Z,CAR,Tyrek Funderburk,00-0039586,4367330,Base 3-4 D,RCB,11,3
2026-08-07T08:11:40Z,CAR,Cam Miller,00-0041150,4702576,Base 3-4 D,NB,12,3
2026-08-07T08:11:40Z,CAR,Tywone Malone Jr.,00-0041487,4432729,Base 3-4 D,LDE,1,4
2026-08-07T08:11:40Z,CAR,Parker Petersen,,4875848,Base 3-4 D,RDE,3,4
2026-08-07T08:11:40Z,CAR,Cam Gill,00-0036045,4034496,Base 3-4 D,WLB,4,4
2026-08-07T08:11:40Z,CAR,Maema Njongmeta,00-0039637,4428125,Base 3-4 D,LILB,5,4
2026-08-07T08:11:40Z,CAR,Mapalo Mwansa,00-0040763,5279357,Base 3-4 D,RILB,6,4
2026-08-07T08:11:40Z,CAR,Isaiah Smith,00-0041154,4816330,Base 3-4 D,SLB,7,4
2026-08-07T08:11:40Z,CAR,DeCarlos Nicholson,00-0041283,5081149,Base 3-4 D,LCB,8,4
2026-08-07T08:11:40Z,CAR,DeVonta Smith,00-0041153,4594449,Base 3-4 D,NB,12,4
2026-08-07T08:11:40Z,CAR,Nic Scourton,00-0040746,4833355,Base 3-4 D,WLB,4,5
2026-08-07T08:11:40Z,CAR,Ryan Fitzgerald,00-0040279,4568263,Special Teams,PK,1,1
2026-08-07T08:11:40Z,CAR,Sam Martin,00-0030092,15928,Special Teams,P,2,1
2026-08-07T08:11:40Z,CAR,Sam Martin,00-0030092,15928,Special Teams,H,3,1
2026-08-07T08:11:40Z,CAR,Trevor Etienne,00-0040644,4685350,Special Teams,PR,4,1
2026-08-07T08:11:40Z,CAR,Trevor Etienne,00-0040644,4685350,Special Teams,KR,5,1
2026-08-07T08:11:40Z,CAR,JJ Jansen,00-0026027,11759,Special Teams,LS,6,1
2026-08-07T08:11:40Z,CAR,David Moore,00-0033589,4212909,Special Teams,PR,4,2
2026-08-07T08:11:40Z,CAR,Chuba Hubbard,00-0036555,4241416,Special Teams,KR,5,2
2026-08-07T08:11:40Z,CAR,Brycen Tremayne,00-0038840,4360763,Special Teams,PR,4,3
2026-08-07T08:11:40Z,CAR,David Moore,00-0033589,4212909,Special Teams,KR,5,3
2026-08-07T08:11:40Z,CAR,Tetairoa McMillan,00-0040124,4685472,3WR 1TE,WR,1,1
2026-08-07T08:11:40Z,CAR,Ikem Ekwonu,00-0037229,4427132,3WR 1TE,LT,3,1
2026-08-07T08:11:40Z,CAR,Damien Lewis,00-0036417,4362647,3WR 1TE,LG,4,1
2026-08-07T08:11:40Z,CAR,Luke Fortner,00-0037814,4035048,3WR 1TE,C,5,1
2026-08-07T08:11:40Z,CAR,Robert Hunt,00-0036325,3917592,3WR 1TE,RG,6,1
2026-08-07T08:11:40Z,CAR,Taylor Moton,00-0033284,2973051,3WR 1TE,RT,7,1
2026-08-07T08:11:40Z,CAR,Bryce Young,00-0039150,4685720,3WR 1TE,QB,9,1
2026-08-07T08:11:40Z,CAR,Tommy Tremble,00-0037005,4372780,3WR 1TE,TE,10,1
2026-08-07T08:11:40Z,CAR,Chuba Hubbard,00-0036555,4241416,3WR 1TE,RB,11,1
2026-08-07T08:11:40Z,CAR,Jalen Coker,00-0039491,4695883,3WR 1TE,WR,2,2
2026-08-07T08:11:40Z,CAR,Monroe Freeling,00-0041034,4870694,3WR 1TE,LT,3,2
2026-08-07T08:11:40Z,CAR,Sam Hecht,00-0041071,4874515,3WR 1TE,C,5,2
2026-08-07T08:11:40Z,CAR,Brady Christensen,00-0036968,4256062,3WR 1TE,RG,6,2
2026-08-07T08:11:40Z,CAR,Monroe Freeling,00-0041034,4870694,3WR 1TE,RT,7,2
2026-08-07T08:11:40Z,CAR,Kenny Pickett,00-0038102,4240703,3WR 1TE,QB,9,2
2026-08-07T08:11:40Z,CAR,Ja'Tavion Sanders,00-0039356,4431588,3WR 1TE,TE,10,2
2026-08-07T08:11:40Z,CAR,Jonathon Brooks,00-0039344,4678008,3WR 1TE,RB,11,2
2026-08-07T08:11:40Z,CAR,Xavier Legette,00-0039342,4430034,3WR 1TE,WR,8,3
2026-08-07T08:11:40Z,CAR,Rasheed Walker,00-0037196,4361429,3WR 1TE,LT,3,3
2026-08-07T08:11:40Z,CAR,Nick Samac,00-0039237,4428421,3WR 1TE,C,5,3
2026-08-07T08:11:40Z,CAR,Chandler Zavala,00-0038536,4710661,3WR 1TE,RG,6,3
2026-08-07T08:11:40Z,CAR,Albert Reese IV,00-0041138,4683506,3WR 1TE,RT,7,3
2026-08-07T08:11:40Z,CAR,Haynes King,00-0041149,4428993,3WR 1TE,QB,9,3
2026-08-07T08:11:40Z,CAR,Mitchell Evans,00-0040187,4683243,3WR 1TE,TE,10,3
2026-08-07T08:11:40Z,CAR,Trevor Etienne,00-0040644,4685350,3WR 1TE,RB,11,3
2026-08-07T08:11:40Z,CAR,Jimmy Horn Jr.,00-0040218,4708486,3WR 1TE,WR,1,4
2026-08-07T08:11:40Z,CAR,Stone Forsythe,00-0036653,4034962,3WR 1TE,LT,3,4
2026-08-07T08:11:40Z,CAR,Jake Curhan,00-0036795,4035870,3WR 1TE,RG,6,4
2026-08-07T08:11:40Z,CAR,Feleipe Franks,00-0036825,4034948,3WR 1TE,TE,10,4
2026-08-07T08:11:40Z,CAR,AJ Dillon,00-0036265,4239934,3WR 1TE,RB,11,4
2026-08-07T08:11:40Z,CAR,John Metchie III,00-0037614,4567096,3WR 1TE,WR,2,5
2026-08-07T08:11:40Z,CAR,Ryan Hayes,00-0039042,4372091,3WR 1TE,LT,3,5
2026-08-07T08:11:40Z,CAR,Ja'Tyre Carter,00-0037089,4369950,3WR 1TE,RG,6,5
2026-08-07T08:11:40Z,CAR,James Mitchell,00-0037282,4361988,3WR 1TE,TE,10,5
2026-08-07T08:11:40Z,CAR,Anthony Tyus III,00-0040394,4709392,3WR 1TE,RB,11,5
2026-08-07T08:11:40Z,CAR,David Moore,00-0033589,4212909,3WR 1TE,WR,8,6
2026-08-07T08:11:40Z,CAR,Isaia Glass,00-0041146,4686358,3WR 1TE,LT,3,6
2026-08-07T08:11:40Z,CAR,Caden Prieskorn,00-0040392,4687509,3WR 1TE,TE,10,6
2026-08-07T08:11:40Z,CAR,Miles Davis,00-0041485,4613105,3WR 1TE,RB,11,6
2026-08-07T08:11:40Z,CAR,Brycen Tremayne,00-0038840,4360763,3WR 1TE,WR,1,7
2026-08-07T08:11:40Z,CAR,Chamon Metayer,00-0041264,4431461,3WR 1TE,TE,10,7
2026-08-07T08:11:40Z,CAR,Casey Washington,00-0039394,4428796,3WR 1TE,WR,2,8
2026-08-07T08:11:40Z,CAR,Ja'seem Reed,00-0040265,4876995,3WR 1TE,WR,8,9
2026-08-07T08:11:40Z,CAR,Malick Meiga,00-0041542,4570636,3WR 1TE,WR,1,10
2026-08-07T08:11:40Z,CAR,Elijah Cooks,00-0038667,4241588,3WR 1TE,WR,2,11
2026-08-07T08:11:40Z,CAR,Roc Taylor,00-0040531,4431597,3WR 1TE,WR,8,12
2026-08-07T08:11:40Z,CAR,Chris Brazzell II,00-0041047,5091739,3WR 1TE,WR,1,13
2026-08-07T08:11:40Z,CAR,Dan Chisena,00-0035976,3929637,3WR 1TE,WR,2,14
2026-08-07T08:11:40Z,CHI,Montez Sweat,00-0035647,3134690,Base 4-3 D,LDE,1,1
2026-08-07T08:11:40Z,CHI,Grady Jarrett,00-0031583,2576492,Base 4-3 D,LDT,2,1
2026-08-07T08:11:40Z,CHI,Gervon Dexter Sr.,00-0039070,4429014,Base 4-3 D,RDT,3,1
2026-08-07T08:11:40Z,CHI,Dayo Odeyingbo,00-0036480,4242659,Base 4-3 D,RDE,4,1
2026-08-07T08:11:40Z,CHI,Devin Bush,00-0035525,4036261,Base 4-3 D,WLB,5,1
2026-08-07T08:11:40Z,CHI,T.J. Edwards,00-0035386,3121544,Base 4-3 D,MLB,6,1
2026-08-07T08:11:40Z,CHI,D'Marco Jackson,00-0037271,4241007,Base 4-3 D,SLB,7,1
2026-08-07T08:11:40Z,CHI,Jaylon Johnson,00-0036292,4243253,Base 4-3 D,LCB,8,1
2026-08-07T08:11:40Z,CHI,Dillon Thieneman,00-0041538,4954445,Base 4-3 D,SS,9,1
2026-08-07T08:11:40Z,CHI,Coby Bryant,00-0038136,4239094,Base 4-3 D,FS,10,1
2026-08-07T08:11:40Z,CHI,Tyrique Stevenson,00-0039071,4426374,Base 4-3 D,RCB,11,1
2026-08-07T08:11:40Z,CHI,Kyler Gordon,00-0038111,4361093,Base 4-3 D,NB,12,1
2026-08-07T08:11:40Z,CHI,Jeremiah Martin,00-0038716,4372523,Base 4-3 D,LDE,1,2
